Ticker,Name,Price,Expense Ratio,Category,Morning Star Rating,Net Assets,Holdings Turnover,Inception Date,Fund Family,Cash,Stocks,Bonds,Others,Preferred,Convertable,Basic Materials,Consumer Cyclical,Financial Services,Realestate,Consumer Defensive,Healthcare,Utilities,Communication Services,Energy,Industrials,Technology,Number Years Up,Number Years Down,YTD,1-Month,3-Month,1-Year,3-Year,5-Year,10-Year,Inception,Minimum Initial Investment,Minimum Subsequent Investment,Mutual Fund,ETF,Capture Date
DEUIX,Delaware U.S. Growth Fund Institutional Class,30.07,0.84,Large Growth,3,2.83B,54.00,1994-02-02,Delaware Funds by Macquarie,1.40,98.60,0.00,0.00,0.00,0.00,0.00,14.86,17.13,0.00,0.00,11.00,0.00,19.58,0.00,3.14,34.28,20,6,44.49,4.79,15.91,44.49,21.14,16.67,15.72,NULL,0,0,True,False,2021-01-28
DLTCX,Delaware Investments Ultrashort Fund Class C,10.03,0.40,Ultrashort Bond,3,93.17M,82.00,1995-11-28,Delaware Funds by Macquarie,1.11,0.00,86.55,12.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25,-1,0.85,0.04,0.13,0.85,1.91,1.56,0.80,NULL,1000,100,True,False,2021-01-28
DDVAX,Delaware Value Fund Class A,21.84,0.93,Large Value,4,10.76B,16.00,1998-09-13,Delaware Funds by Macquarie,1.40,98.36,0.00,0.24,0.00,0.00,3.13,2.72,12.69,2.86,12.56,17.82,3.01,11.88,2.92,12.25,18.17,15,7,-0.12,4.24,15.01,-0.12,5.09,8.53,10.89,NULL,1000,100,True,False,2021-01-28
DDVIX,Delaware Value Fund Institutional Class,21.84,0.68,Large Value,4,10.76B,16.00,1998-09-13,Delaware Funds by Macquarie,1.40,98.36,0.00,0.24,0.00,0.00,3.13,2.72,12.69,2.86,12.56,17.82,3.01,11.88,2.92,12.25,18.17,16,6,0.15,4.26,15.10,0.15,5.35,8.81,11.16,NULL,0,0,True,False,2021-01-28
FIUTX,Delaware Equity Income Fund Class A,6.74,1.12,Large Value,2,322.55M,114.00,1993-02-21,Delaware Funds by Macquarie,0.69,98.76,0.00,0.55,0.00,0.00,3.14,2.68,12.79,2.88,12.16,17.88,2.96,12.30,2.99,12.14,18.08,18,9,-0.38,4.16,15.01,-0.38,3.69,7.68,8.33,NULL,1000,100,True,False,2021-01-28
FGINX,Delaware Growth and Income Fund Class A,13.10,1.05,Large Value,3,1.11B,113.00,1993-10-03,Delaware Funds by Macquarie,1.65,98.18,0.00,0.17,0.00,0.00,3.15,3.12,12.69,3.23,12.01,17.55,3.10,12.18,2.90,12.23,17.85,19,8,-0.08,4.22,15.31,-0.08,3.84,7.67,9.31,NULL,1000,100,True,False,2021-01-28
FICGX,Delaware Growth Equity Fund Class A,14.38,1.12,Large Growth,3,629.6M,37.00,2000-10-24,Delaware Funds by Macquarie,1.36,98.64,0.00,0.00,0.00,0.00,0.00,15.34,11.19,0.00,8.17,13.27,0.00,6.92,0.00,10.33,34.78,16,4,28.26,5.16,13.63,28.26,15.21,15.95,14.37,NULL,1000,100,True,False,2021-01-28
FIUSX,Delaware Opportunity Fund Class A,29.01,1.21,Mid-Cap Value,3,687.79M,120.00,1992-08-23,Delaware Funds by Macquarie,0.59,99.41,0.00,0.00,0.00,0.00,4.91,15.12,18.34,8.79,4.57,6.46,6.44,1.61,3.68,18.21,11.88,21,7,0.07,5.31,23.65,0.07,2.96,6.92,9.45,NULL,1000,100,True,False,2021-01-28
DEEVX,Delaware Smid Cap Growth Fund Class C,15.47,1.85,Mid-Cap Growth,5,4.92B,113.00,1995-11-28,Delaware Funds by Macquarie,0.00,100.00,0.00,0.00,0.00,0.00,0.00,18.99,0.00,0.00,6.93,26.68,0.00,7.04,0.00,9.10,31.27,19,6,92.48,8.04,23.77,92.48,36.96,26.75,19.27,NULL,1000,100,True,False,2021-01-28
DFDIX,Delaware Smid Cap Growth Fund Institutional Class,65.15,0.85,Mid-Cap Growth,5,4.92B,113.00,1992-11-08,Delaware Funds by Macquarie,0.00,100.00,0.00,0.00,0.00,0.00,0.00,18.99,0.00,0.00,6.93,26.68,0.00,7.04,0.00,9.10,31.27,22,6,94.38,8.14,24.08,94.38,38.34,28.02,20.46,NULL,0,0,True,False,2021-01-28
DCCAX,Delaware Small Cap Core Fund Class A,27.46,1.10,Small Blend,5,6.42B,34.00,1998-12-28,Delaware Funds by Macquarie,3.63,96.21,0.00,0.16,0.00,0.00,7.18,10.59,15.97,5.31,2.56,19.37,3.78,2.07,0.62,18.58,13.97,17,5,15.08,7.29,29.42,15.08,8.46,11.97,11.78,NULL,1000,100,True,False,2021-01-28
DCCIX,Delaware Small Cap Core Fund Institutional Class,28.16,0.85,Small Blend,5,6.42B,34.00,1998-12-28,Delaware Funds by Macquarie,3.63,96.21,0.00,0.16,0.00,0.00,7.18,10.59,15.97,5.31,2.56,19.37,3.78,2.07,0.62,18.58,13.97,17,5,15.37,7.31,29.48,15.37,8.73,12.25,12.06,NULL,0,0,True,False,2021-01-28
DEVCX,Delaware Small Cap Value Fund Class C,50.03,1.90,Small Value,3,5.03B,18.00,1995-11-28,Delaware Funds by Macquarie,2.32,97.65,0.00,0.03,0.00,0.00,3.92,12.17,27.27,8.76,3.11,2.78,4.10,1.97,3.00,21.05,11.87,16,9,-2.21,7.98,31.83,-2.21,0.51,7.92,7.46,NULL,1000,100,True,False,2021-01-28
DEVIX,Delaware Small Cap Value Fund Institutional Class,65.87,0.90,Small Value,4,5.03B,18.00,1992-11-08,Delaware Funds by Macquarie,2.32,97.65,0.00,0.03,0.00,0.00,3.92,12.17,27.27,8.76,3.11,2.78,4.10,1.97,3.00,21.05,11.87,18,10,-1.23,8.08,32.17,-1.23,1.52,9.00,8.54,NULL,0,0,True,False,2021-01-28
DDIAX,Delaware Wealth Builder Fund Class A,14.24,1.08,Allocation--50% to 70% Equity,2,407.79M,91.00,1996-12-01,Delaware Funds by Macquarie,1.74,62.84,21.15,2.24,2.36,9.65,3.07,5.52,9.59,10.04,12.73,15.43,2.37,11.39,2.02,10.74,17.10,20,4,2.53,3.50,10.96,2.53,3.79,5.89,6.87,NULL,1000,100,True,False,2021-01-28
DDIIX,Delaware Wealth Builder Fund Institutional Class,14.23,0.83,Allocation--50% to 70% Equity,2,407.79M,91.00,1996-12-01,Delaware Funds by Macquarie,1.74,62.84,21.15,2.24,2.36,9.65,3.07,5.52,9.59,10.04,12.73,15.43,2.37,11.39,2.02,10.74,17.10,20,4,2.73,3.52,11.04,2.73,4.04,6.15,7.13,NULL,0,0,True,False,2021-01-28
DFBAX,Delaware Strategic Allocation Class A,11.90,1.14,Allocation--50% to 70% Equity,2,249.61M,103.00,1997-12-30,Delaware Funds by Macquarie,4.35,65.20,29.58,0.00,0.36,0.34,4.57,11.81,12.80,5.03,7.40,12.76,1.42,10.17,3.25,9.96,20.83,17,6,9.96,3.52,10.68,9.96,6.01,7.40,6.42,NULL,1000,100,True,False,2021-01-28
DFBCX,Delaware Strategic Allocation Class C,11.89,1.90,Allocation--50% to 70% Equity,2,249.61M,103.00,1997-12-30,Delaware Funds by Macquarie,4.35,65.20,29.58,0.00,0.36,0.34,4.57,11.81,12.80,5.03,7.40,12.76,1.42,10.17,3.25,9.96,20.83,16,7,9.09,3.43,10.38,9.09,5.17,6.57,5.60,NULL,1000,100,True,False,2021-01-28
DFFIX,Delaware Strategic Allocation Institutional Class,11.91,0.90,Allocation--50% to 70% Equity,2,249.61M,103.00,1997-12-30,Delaware Funds by Macquarie,4.35,65.20,29.58,0.00,0.36,0.34,4.57,11.81,12.80,5.03,7.40,12.76,1.42,10.17,3.25,9.96,20.83,17,6,10.15,3.49,10.64,10.15,6.24,7.64,6.67,NULL,0,0,True,False,2021-01-28
DEGCX,Delaware International Value Equity Fund Class C,15.38,1.88,Foreign Large Value,4,337.45M,143.00,1995-11-28,Delaware Funds by Macquarie,0.01,99.31,0.00,0.68,0.00,0.00,6.56,11.64,0.30,0.07,33.60,17.64,0.06,12.14,0.07,16.68,1.24,17,8,5.83,4.38,10.02,5.83,0.60,5.15,3.18,NULL,1000,100,True,False,2021-01-28
DEQIX,Delaware International Value Equity Fund Institutional Class,15.52,0.88,Foreign Large Value,5,337.45M,143.00,1992-11-08,Delaware Funds by Macquarie,0.01,99.31,0.00,0.68,0.00,0.00,6.56,11.64,0.30,0.07,33.60,17.64,0.06,12.14,0.07,16.68,1.24,21,7,6.91,4.47,10.32,6.91,1.61,6.22,4.22,NULL,0,0,True,False,2021-01-28
DEMAX,Delaware Emerging Markets Fund Class A,26.91,1.62,Diversified Emerging Mkts,4,6.21B,10.00,1996-06-09,Delaware Funds by Macquarie,0.72,99.28,0.00,0.00,0.00,0.00,2.84,12.27,5.57,0.18,15.94,1.70,0.08,22.38,11.53,0.22,27.28,17,7,25.54,8.73,18.05,25.54,8.79,16.49,5.88,NULL,1000,100,True,False,2021-01-28
DEMCX,Delaware Emerging Markets Fund Class C,24.78,2.37,Diversified Emerging Mkts,4,6.21B,10.00,1996-06-09,Delaware Funds by Macquarie,0.72,99.28,0.00,0.00,0.00,0.00,2.84,12.27,5.57,0.18,15.94,1.70,0.08,22.38,11.53,0.22,27.28,17,7,24.56,8.64,17.81,24.56,7.97,15.61,5.09,NULL,1000,100,True,False,2021-01-28
DEMIX,Delaware Emerging Markets Fund Institutional Class,27.09,1.37,Diversified Emerging Mkts,4,6.21B,10.00,1996-06-09,Delaware Funds by Macquarie,0.72,99.28,0.00,0.00,0.00,0.00,2.84,12.27,5.57,0.18,15.94,1.70,0.08,22.38,11.53,0.22,27.28,17,7,25.90,8.79,18.16,25.90,9.08,16.78,6.15,NULL,0,0,True,False,2021-01-28
DUGCX,Delaware Strategic Income Fund Class C,8.62,1.59,Multisector Bond,2,44.9M,130.00,1995-11-28,Delaware Funds by Macquarie,4.27,0.00,83.89,0.00,1.05,8.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,5,8.76,1.44,5.13,8.76,4.58,4.04,3.29,NULL,1000,100,True,False,2021-01-28
DUGIX,Delaware Strategic Income Fund Institutional Class,8.62,0.59,Multisector Bond,3,44.9M,130.00,1992-05-31,Delaware Funds by Macquarie,4.27,0.00,83.89,0.00,1.05,8.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22,6,9.88,1.52,5.40,9.88,5.63,5.08,4.33,NULL,0,0,True,False,2021-01-28
DGCAX,Delaware Corporate Bond Fund Class A,6.48,0.82,Corporate Bond,4,1.24B,172.00,1998-09-14,Delaware Funds by Macquarie,2.25,0.00,93.22,0.00,0.32,3.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17,5,11.35,0.67,3.90,11.35,7.40,6.96,6.00,NULL,1000,100,True,False,2021-01-28
DGCCX,Delaware Corporate Bond Fund Class C,6.48,1.57,Corporate Bond,3,1.24B,172.00,1998-09-14,Delaware Funds by Macquarie,2.25,0.00,93.22,0.00,0.32,3.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17,5,10.53,0.61,3.70,10.53,6.60,6.16,5.21,NULL,1000,100,True,False,2021-01-29
DGCIX,Delaware Corporate Bond Fund Institutional Class,6.48,0.57,Corporate Bond,5,1.24B,172.00,1998-09-14,Delaware Funds by Macquarie,2.25,0.00,93.22,0.00,0.32,3.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17,5,11.63,0.69,3.96,11.63,7.67,7.22,6.26,NULL,0,0,True,False,2021-01-29
DEEAX,Delaware Extended Duration Bond Fund Class A,7.08,0.82,Long-Term Bond,3,577.71M,108.00,1998-09-14,Delaware Funds by Macquarie,0.93,0.00,95.08,0.42,0.71,2.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17,5,14.35,0.38,5.20,14.35,8.82,9.14,8.33,NULL,1000,100,True,False,2021-01-29
DEECX,Delaware Extended Duration Bond Fund Class C,7.07,1.57,Long-Term Bond,2,577.71M,108.00,1998-09-14,Delaware Funds by Macquarie,0.93,0.00,95.08,0.42,0.71,2.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17,5,13.54,0.45,5.17,13.54,8.07,8.34,7.52,NULL,1000,100,True,False,2021-01-29
DEEIX,Delaware Extended Duration Bond Fund Class Institutional,7.07,0.57,Long-Term Bond,4,577.71M,108.00,1998-09-14,Delaware Funds by Macquarie,0.93,0.00,95.08,0.42,0.71,2.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17,5,14.65,0.40,5.42,14.65,9.10,9.42,8.60,NULL,0,0,True,False,2021-01-29
DHOAX,Delaware High-Yield Opportunities Fund Class A,3.8600,0.94,High Yield Bond,4,172.26M,108.00,1996-12-29,Delaware Funds by Macquarie,0.45,0.00,92.54,3.13,0.00,3.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18,6,6.95,1.47,5.90,6.95,5.74,7.38,5.61,NULL,1000,100,True,False,2021-01-29
DHOCX,Delaware High-Yield Opportunities Fund Class C,3.8600,1.69,High Yield Bond,3,172.26M,108.00,1998-02-16,Delaware Funds by Macquarie,0.45,0.00,92.54,3.13,0.00,3.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16,6,6.43,1.67,5.69,6.43,4.95,6.64,4.86,NULL,1000,100,True,False,2021-01-29
DHOIX,Delaware High-Yield Opportunities Fund Institutional Class,3.8600,0.69,High Yield Bond,4,172.26M,108.00,1996-12-29,Delaware Funds by Macquarie,0.45,0.00,92.54,3.13,0.00,3.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18,6,7.22,1.49,5.96,7.22,6.00,7.71,5.88,NULL,0,0,True,False,2021-01-29
DTICX,Delaware Limited-Term Diversified Income Fund Class C,8.42,1.39,Short-Term Bond,1,438.67M,123.00,1995-11-28,Delaware Funds by Macquarie,3.83,0.00,93.11,0.00,0.00,2.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22,3,3.26,0.33,0.73,3.26,1.66,1.56,0.88,NULL,1000,100,True,False,2021-01-29
DTINX,Delaware Limited-Term Diversified Income Fund Institutional Class,8.43,0.39,Short-Term Bond,3,438.67M,123.00,1992-05-31,Delaware Funds by Macquarie,3.83,0.00,93.11,0.00,0.00,2.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25,3,4.28,0.29,0.86,4.28,2.64,2.55,1.88,NULL,0,0,True,False,2021-01-29
FTORX,Delaware Tax-Free Oregon Fund Class A,13.77,0.91,Muni Single State Long,3,41.78M,50.00,1992-05-03,Delaware Funds by Macquarie,0.00,0.00,99.07,0.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,5,4.70,0.73,1.83,4.70,3.45,2.81,3.73,NULL,1000,100,True,False,2021-01-29
DPTCX,Delaware Tax-Free Pennsylvania Fund Class C,8.25,1.59,Muni Pennsylvania,2,446.76M,40.00,1995-11-28,Delaware Funds by Macquarie,0.00,0.00,99.63,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,5,4.02,1.31,2.75,4.02,3.37,2.88,3.75,NULL,1000,100,True,False,2021-01-29
DUSCX,Delaware Tax-Free USA Fund Class C,12.39,1.56,Muni National Long,2,992.77M,77.00,1995-11-28,Delaware Funds by Macquarie,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19,6,7.52,1.81,4.47,7.52,4.72,3.71,4.43,NULL,1000,100,True,False,2021-01-29
DMUSX,Delaware Tax-Free USA Intermediate Fund Class A,12.57,0.65,Muni National Interm,4,1.09B,27.00,1993-01-06,Delaware Funds by Macquarie,0.00,0.00,99.26,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22,5,5.58,1.22,2.85,5.58,4.49,3.53,3.85,NULL,1000,100,True,False,2021-01-29
DUICX,Delaware Tax-Free USA Intermediate Fund Class C,12.56,1.50,Muni National Interm,2,1.09B,27.00,1995-11-28,Delaware Funds by Macquarie,0.00,0.00,99.26,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,5,4.69,1.15,2.63,4.69,3.61,2.65,2.96,NULL,1000,100,True,False,2021-01-29
DPREX,Delaware Global Listed Real Assets Fund A Class,12.79,1.40,World Allocation,2,106.03M,84.00,1995-12-05,Delaware Funds by Macquarie,1.24,65.45,32.52,0.48,0.00,0.25,15.63,0.00,0.00,28.94,3.08,0.00,17.16,0.00,17.83,17.36,0.00,20,5,0.91,3.14,10.80,0.91,6.67,5.23,8.38,NULL,1000,100,True,False,2021-01-29
DPRCX,Delaware Global Listed Real Assets Fund C Class,12.74,2.15,World Allocation,1,106.03M,84.00,1997-11-10,Delaware Funds by Macquarie,1.24,65.45,32.52,0.48,0.00,0.25,15.63,0.00,0.00,28.94,3.08,0.00,17.16,0.00,17.83,17.36,0.00,18,5,0.15,3.04,10.53,0.15,5.87,4.44,7.57,NULL,1000,100,True,False,2021-01-29
DPRSX,Delaware Global Listed Real Assets Fund Institutional Class,12.85,1.15,World Allocation,2,106.03M,84.00,1997-11-10,Delaware Funds by Macquarie,1.24,65.45,32.52,0.48,0.00,0.25,15.63,0.00,0.00,28.94,3.08,0.00,17.16,0.00,17.83,17.36,0.00,18,5,1.18,3.10,10.81,1.18,6.94,5.49,8.65,NULL,0,0,True,False,2021-01-29
DPEMX,Macquarie Pooled Trust Emerging Markets Portfolio,10.09,1.27,Diversified Emerging Mkts,3,70.73M,43.00,1997-04-15,Macquarie Investment Management,1.17,98.83,0.00,0.00,0.00,0.00,7.71,9.52,22.85,0.00,8.35,5.35,0.00,12.24,4.59,0.00,29.39,15,8,11.20,8.77,17.70,11.20,3.92,9.10,2.45,NULL,1000000,0,True,False,2021-01-29
DPHYX,Macquarie Pooled Trust High Yield Bond Portfolio,7.13,0.59,High Yield Bond,4,58.22M,127.00,1996-12-01,Macquarie Investment Management,3.06,0.00,90.64,2.35,0.00,3.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19,5,7.51,1.54,5.77,7.51,5.76,7.63,6.25,NULL,1000000,0,True,False,2021-01-29
DELPX,Macquarie Pooled Trust Labor Select International Equity Portfolio,13.24,0.86,Foreign Large Value,3,222.99M,14.00,1995-12-18,Macquarie Investment Management,0.21,98.07,0.00,1.72,0.00,0.00,2.62,11.69,16.63,0.00,6.51,11.81,7.01,9.59,6.40,19.74,7.99,17,8,-5.80,3.76,17.80,-5.80,-0.70,4.19,3.72,NULL,1000000,0,True,False,2021-01-29
DPDEX,Macquarie Pooled Trust Large Cap Value Portfolio,17.18,0.70,Large Value,4,45.14M,24.00,1992-02-02,Macquarie Investment Management,1.38,98.40,0.00,0.22,0.00,0.00,3.25,2.63,12.61,2.76,12.15,17.93,3.02,12.37,3.13,12.29,17.86,21,7,0.06,4.17,15.01,0.06,5.39,8.81,11.36,NULL,1000000,0,True,False,2021-01-29
SPDAX,DWS Multi-Asset Conservative Allocation Fund - Class A,14.40,1.13,Allocation--30% to 50% Equity,2,82.41M,108.00,2000-12-28,DWS,4.15,40.22,54.69,0.23,0.00,0.68,2.95,12.25,12.25,10.89,5.80,11.76,3.25,8.95,2.58,9.55,19.78,14,6,8.03,2.39,7.41,8.03,5.50,6.11,5.27,NULL,1000,50,True,False,2021-01-29
SPDCX,DWS Multi-Asset Conservative Allocation Fund - Class C,14.40,1.88,Allocation--30% to 50% Equity,2,82.41M,108.00,2000-12-28,DWS,4.15,40.22,54.69,0.23,0.00,0.68,2.95,12.25,12.25,10.89,5.80,11.76,3.25,8.95,2.58,9.55,19.78,14,6,7.22,2.26,7.20,7.22,4.71,5.31,4.48,NULL,1000,50,True,False,2021-01-29
SPBAX,DWS Multi-Asset Conservative Allocation Fund - Class S,14.38,0.88,Allocation--30% to 50% Equity,2,82.41M,108.00,1996-11-14,DWS,4.15,40.22,54.69,0.23,0.00,0.68,2.95,12.25,12.25,10.89,5.80,11.76,3.25,8.95,2.58,9.55,19.78,17,7,8.31,2.38,7.41,8.31,5.78,6.38,5.54,NULL,2500,50,True,False,2021-01-29
SUPAX,DWS Multi-Asset Growth Allocation Fund - Class A,17.53,1.26,Allocation--70% to 85% Equity,2,83.48M,63.00,2000-12-28,DWS,2.52,85.32,11.75,0.23,0.00,0.19,3.28,12.23,13.04,8.03,6.57,12.49,3.35,9.07,2.74,9.80,19.39,13,7,10.66,4.08,12.52,10.66,6.05,6.48,5.68,NULL,1000,50,True,False,2021-01-29
SUPCX,DWS Multi-Asset Growth Allocation Fund - Class C,17.48,2.09,Allocation--70% to 85% Equity,1,83.48M,63.00,2000-12-28,DWS,2.52,85.32,11.75,0.23,0.00,0.19,3.28,12.23,13.04,8.03,6.57,12.49,3.35,9.07,2.74,9.80,19.39,13,7,9.85,4.05,12.27,9.85,5.26,5.68,4.89,NULL,1000,50,True,False,2021-01-29
SPGRX,DWS Multi-Asset Growth Allocation Fund - Class S,17.52,1.03,Allocation--70% to 85% Equity,2,83.48M,63.00,1996-11-14,DWS,2.52,85.32,11.75,0.23,0.00,0.19,3.28,12.23,13.04,8.03,6.57,12.49,3.35,9.07,2.74,9.80,19.39,16,8,10.95,4.10,12.59,10.95,6.32,6.74,5.95,NULL,2500,50,True,False,2021-01-29
KNTCX,DWS New York Tax-Free Income Fund - Class C,11.11,1.53,Muni New York Long,1,276.05M,51.00,1994-05-30,DWS,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21,5,3.54,0.86,2.65,3.54,3.08,2.52,3.25,NULL,1000,50,True,False,2021-01-29
SCEMX,DWS Emerging Markets Fixed Income Fund - Class S,9.46,0.88,Emerging Markets Bond,2,81.17M,18.00,1993-12-30,DWS,3.21,0.00,96.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19,8,4.62,2.26,7.19,4.62,3.97,6.06,2.94,NULL,2500,50,True,False,2021-01-29
KGDAX,DWS Global Small Cap Fund - Class A,34.70,1.37,World Small/Mid Stock,2,204.91M,6.00,1998-04-15,DWS,1.04,98.96,0.00,0.00,0.00,0.00,5.81,11.28,10.38,8.14,3.52,17.83,0.39,2.32,0.82,21.97,17.53,15,7,16.71,7.83,23.04,16.71,3.58,6.18,5.95,NULL,1000,50,True,False,2021-01-29
KGDCX,DWS Global Small Cap Fund - Class C,26.11,2.12,World Small/Mid Stock,2,204.91M,6.00,1998-04-15,DWS,1.04,98.96,0.00,0.00,0.00,0.00,5.81,11.28,10.38,8.14,3.52,17.83,0.39,2.32,0.82,21.97,17.53,14,8,15.81,7.78,22.80,15.81,2.79,5.38,5.16,NULL,1000,50,True,False,2021-01-29
MGHYX,DWS Global High Income Fund - Class Inst,6.93,0.60,High Yield Bond,5,647.43M,92.00,1998-03-15,DWS,1.86,0.01,97.18,0.00,0.00,0.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17,5,5.42,1.26,5.41,5.42,6.02,7.74,6.51,NULL,1000000,0,True,False,2021-01-29
SGINX,DWS GNMA Fund - Class S,13.94,0.56,Intermediate Government,3,1.42B,369.00,2000-07-13,DWS,8.79,0.00,91.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19,1,3.29,0.16,0.71,3.29,3.42,2.62,2.52,NULL,2500,50,True,False,2021-01-29
KHYCX,DWS High Income Fund - Class C,4.8400,1.74,High Yield Bond,3,838.73M,97.00,1994-05-30,DWS,2.03,0.03,96.90,0.00,0.00,1.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21,5,5.11,1.34,5.25,5.11,4.98,6.65,5.25,NULL,1000,50,True,False,2021-01-29
DBPIX,DWS Short Duration Fund - Class S,8.89,0.52,Short-Term Bond,4,1.15B,75.00,1998-12-22,DWS,6.10,0.00,91.05,0.00,0.00,2.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,2,4.62,0.54,1.52,4.62,3.63,3.13,2.24,NULL,2500,50,True,False,2021-01-29
BTIEX,DWS Equity 500 Index Fund - Class S,189.87,0.25,Large Blend,4,611.21M,3.00,1992-12-30,DWS,1.71,98.29,0.00,0.00,0.00,0.00,2.34,11.08,13.45,2.53,7.29,13.77,2.90,11.03,2.30,9.14,24.17,23,5,17.99,3.82,12.09,17.99,13.99,14.94,13.58,NULL,2500,50,True,False,2021-01-29
BTIIX,DWS Equity 500 Index Fund - Class Inst,194.04,0.20,Large Blend,4,611.21M,3.00,1992-12-30,DWS,1.71,98.29,0.00,0.00,0.00,0.00,2.34,11.08,13.45,2.53,7.29,13.77,2.90,11.03,2.30,9.14,24.17,23,5,18.05,3.82,12.10,18.05,14.05,15.00,13.64,NULL,1000000,0,True,False,2021-01-29
SCPIX,DWS S&P 500 Index Fund - Class S,37.36,0.29,Large Blend,4,1.12B,3.00,1997-08-28,DWS,1.68,98.32,0.00,0.00,0.00,0.00,2.30,11.08,13.48,2.53,7.29,13.77,2.90,11.03,2.30,9.14,24.17,18,5,18.08,3.84,12.07,18.08,14.00,14.93,13.54,NULL,2500,50,True,False,2021-01-29
SUIAX,DWS CROCI International Fund - Class A,47.66,1.19,Foreign Large Value,3,528.04M,68.00,1999-08-01,DWS,0.98,99.02,0.00,0.00,0.00,0.00,13.02,14.46,15.41,0.00,11.60,20.26,2.94,5.26,0.00,6.17,10.88,13,8,2.70,5.16,14.69,2.70,2.02,5.45,4.05,NULL,1000,50,True,False,2021-01-29
SUICX,DWS CROCI International Fund - Class C,47.42,1.91,Foreign Large Value,3,528.04M,68.00,2000-12-28,DWS,0.98,99.02,0.00,0.00,0.00,0.00,13.02,14.46,15.41,0.00,11.60,20.26,2.94,5.26,0.00,6.17,10.88,13,7,1.96,5.10,14.48,1.96,1.30,4.67,3.26,NULL,1000,50,True,False,2021-01-29
SUIIX,DWS CROCI International Fund - Class Inst,47.59,0.85,Foreign Large Value,4,528.04M,68.00,2000-12-28,DWS,0.98,99.02,0.00,0.00,0.00,0.00,13.02,14.46,15.41,0.00,11.60,20.26,2.94,5.26,0.00,6.17,10.88,14,6,3.10,5.20,14.78,3.10,2.34,5.78,4.41,NULL,1000000,0,True,False,2021-01-29
SEMGX,DWS Emerging Markets Equity Fund - Class S,25.94,1.01,Diversified Emerging Mkts,4,507.76M,57.00,1996-05-07,DWS,6.20,93.80,0.00,0.00,0.00,0.00,8.88,21.72,19.79,2.22,5.62,0.23,0.05,14.45,3.30,1.19,22.55,14,10,18.64,7.04,18.97,18.64,7.47,13.45,3.58,NULL,2500,50,True,False,2021-01-29
MGINX,DWS Global Macro Fund - Class Inst,10.16,0.95,Multialternative,4,192.69M,136.00,1995-05-14,DWS,25.24,50.26,19.43,3.70,0.00,0.46,6.98,10.01,5.64,5.07,3.16,22.59,5.00,15.88,1.09,4.70,19.87,19,6,2.27,2.26,5.81,2.27,4.94,6.84,5.31,NULL,1000000,0,True,False,2021-01-29
